United Arab Emirates;Abu Dhabi;Nigeria;Abuja;5243
France;Paris;Sao Tome and Principe;São Tomé;5407
France;Paris;Taiwan;Taipei;9818
France;Paris;Estonia;Tallinn;1856
France;Paris;Kiribati;Tarawa;14352
France;Paris;Uzbekistan;Tashkent;5145
France;Paris;Georgia;Tbilisi;3364
France;Paris;Honduras;Tegucigalpa;8794
France;Paris;Bhutan;Thimphu;7553
France;Paris;Japan;Tokyo;9705
France;Paris;Libya;Tripoli;1989
France;Paris;Tunisia;Tunis;1481
France;Paris;Mongolia;Ulaanbaatar;7043
France;Paris;Liechtenstein;Vaduz;565
France;Paris;Malta;Valletta;1748
France;Paris;Vatican City (Holy See);Vatican City;1102
France;Paris;Austria;Vienna;1032
France;Paris;Laos;Vientiane;9228
France;Paris;Lithuania;Vilnius;1694
France;Paris;Poland;Warsaw;1366
France;Paris;United States of America;Washington, D.C.;6159
France;Paris;New Zealand;Wellington;18972
France;Paris;Namibia;Windhoek;8070
France;Paris;Cote d'Ivoire;Yamoussoukro;4726
France;Paris;Cameroon;Yaounde;5074
France;Paris;Nauru;Yaren District;14434
France;Paris;Armenia;Yerevan;3428
France;Paris;Croatia;Zagreb;1078
Cambodia;Phnom Penh;Montenegro;Podgorica;8783
Cambodia;Phnom Penh;Mauritius;Port Louis;6269
Cambodia;Phnom Penh;Papua New Guinea;Port Moresby;5218
Cambodia;Phnom Penh;Vanuatu;Port Vila;7677
Cambodia;Phnom Penh;Trinidad and Tobago;Port of Spain;17112
Cambodia;Phnom Penh;Haiti;Port-au-Prince;16643
Cambodia;Phnom Penh;Benin;Porto-Novo;11185
Cambodia;Phnom Penh;Czechia;Prague;9053
Cambodia;Phnom Penh;Cabo Verde;Praia;13608
Cambodia;Phnom Penh;South Africa;Pretoria;9264
Cambodia;Phnom Penh;Kosovo;Pristina;8625
Cambodia;Phnom Penh;North Korea;Pyongyang;3677
Cambodia;Phnom Penh;Ecuador;Quito;18686
Cambodia;Phnom Penh;Morocco;Rabat;11210
Cambodia;Phnom Penh;Iceland;Reykjavik;10484
Cambodia;Phnom Penh;Latvia;Riga;8369
Cambodia;Phnom Penh;Saudi Arabia;Riyadh;6271
Cambodia;Phnom Penh;Italy;Rome;9343
Cambodia;Phnom Penh;Dominica;Roseau;16657
Cambodia;Phnom Penh;San Marino;San Marino;9306
Cambodia;Phnom Penh;El Salvador;San Salvador;16791
Cambodia;Phnom Penh;Yemen;Sana'a;6554
Cambodia;Phnom Penh;Chile;Santiago;17529
Cambodia;Phnom Penh;Bosnia and Herzegovina;Sarajevo;8835
Cambodia;Phnom Penh;South Korea;Seoul;3627
Cambodia;Phnom Penh;Singapore;Singapore;1149
Cambodia;Phnom Penh;North Macedonia;Skopje;8609
Cambodia;Phnom Penh;Bulgaria;Sofia;8449
Cambodia;Phnom Penh;Sri Lanka;Sri Jayawardenepura Kotte;2792
Cambodia;Phnom Penh;Sweden;Stockholm;8719
Cambodia;Phnom Penh;Fiji;Suva;8708
Cambodia;Phnom Penh;Sao Tome and Principe;São Tomé;10884
Cambodia;Phnom Penh;Taiwan;Taipei;2300
Cambodia;Phnom Penh;Estonia;Tallinn;8341
Cambodia;Phnom Penh;Kiribati;Tarawa;7585
Cambodia;Phnom Penh;Uzbekistan;Tashkent;4787
Cambodia;Phnom Penh;Georgia;Tbilisi;6685
Cambodia;Phnom Penh;Honduras;Tegucigalpa;16851
Cambodia;Phnom Penh;Bhutan;Thimphu;2379
Cambodia;Phnom Penh;Japan;Tokyo;4399
Cambodia;Phnom Penh;Libya;Tripoli;9464
Cambodia;Phnom Penh;Tunisia;Tunis;9648
Cambodia;Phnom Penh;Mongolia;Ulaanbaatar;4043
Cambodia;Phnom Penh;Liechtenstein;Vaduz;9463
Cambodia;Phnom Penh;Malta;Valletta;9287
Cambodia;Phnom Penh;Vatican City (Holy See);Vatican City;9346
Cambodia;Phnom Penh;Austria;Vienna;8939
Cambodia;Phnom Penh;Laos;Vientiane;753
Cambodia;Phnom Penh;Lithuania;Vilnius;8289
Cambodia;Phnom Penh;Poland;Warsaw;8573
Cambodia;Phnom Penh;United States of America;Washington, D.C.;14389
Cambodia;Phnom Penh;New Zealand;Wellington;9227
Cambodia;Phnom Penh;Namibia;Windhoek;10273
Cambodia;Phnom Penh;Cote d'Ivoire;Yamoussoukro;12021
Cambodia;Phnom Penh;Cameroon;Yaounde;10284
Cambodia;Phnom Penh;Nauru;Yaren District;6971
Cambodia;Phnom Penh;Armenia;Yerevan;6674
Cambodia;Phnom Penh;Croatia;Zagreb;9000
Montenegro;Podgorica;Mauritius;Port Louis;7984
Montenegro;Podgorica;Papua New Guinea;Port Moresby;13770
Montenegro;Podgorica;Vanuatu;Port Vila;15994
Montenegro;Podgorica;Trinidad and Tobago;Port of Spain;8450
Montenegro;Podgorica;Haiti;Port-au-Prince;8751
Montenegro;Podgorica;Benin;Porto-Novo;4316
Montenegro;Podgorica;Czechia;Prague;926
Montenegro;Podgorica;Cabo Verde;Praia;5089
Montenegro;Podgorica;South Africa;Pretoria;7632
Montenegro;Podgorica;Kosovo;Pristina;157
Montenegro;Podgorica;North Korea;Pyongyang;8311
Montenegro;Podgorica;Ecuador;Quito;10655
Montenegro;Podgorica;Morocco;Rabat;2450
Montenegro;Podgorica;Iceland;Reykjavik;3538
Montenegro;Podgorica;Latvia;Riga;1648
Montenegro;Podgorica;Saudi Arabia;Riyadh;3197
Montenegro;Podgorica;Italy;Rome;560
Montenegro;Podgorica;Dominica;Roseau;8102
Montenegro;Podgorica;San Marino;San Marino;575
Montenegro;Podgorica;El Salvador;San Salvador;10428
Montenegro;Podgorica;Yemen;Sana'a;3836
Montenegro;Podgorica;Chile;Santiago;12422
Montenegro;Podgorica;Bosnia and Herzegovina;Sarajevo;172
Montenegro;Podgorica;South Korea;Seoul;8499
Montenegro;Podgorica;Singapore;Singapore;9459
Montenegro;Podgorica;North Macedonia;Skopje;185
Montenegro;Podgorica;Bulgaria;Sofia;334
Montenegro;Podgorica;Sri Lanka;Sri Jayawardenepura Kotte;7096
Montenegro;Podgorica;Sweden;Stockholm;1878
Montenegro;Podgorica;Fiji;Suva;16662
Montenegro;Podgorica;Sao Tome and Principe;São Tomé;4843
Montenegro;Podgorica;Taiwan;Taipei;9080
Montenegro;Podgorica;Estonia;Tallinn;1925
Montenegro;Podgorica;Kiribati;Tarawa;14471
Montenegro;Podgorica;Uzbekistan;Tashkent;4078
Montenegro;Podgorica;Georgia;Tbilisi;2098
Montenegro;Podgorica;Honduras;Tegucigalpa;10246
Montenegro;Podgorica;Bhutan;Thimphu;6435
Montenegro;Podgorica;Japan;Tokyo;9426
Montenegro;Podgorica;Libya;Tripoli;1187
Montenegro;Podgorica;Tunisia;Tunis;997
Montenegro;Podgorica;Mongolia;Ulaanbaatar;6510
Montenegro;Podgorica;Liechtenstein;Vaduz;927
Montenegro;Podgorica;Malta;Valletta;835
Montenegro;Podgorica;Vatican City (Holy See);Vatican City;563
Montenegro;Podgorica;Austria;Vienna;678
Montenegro;Podgorica;Laos;Vientiane;8130
Montenegro;Podgorica;Lithuania;Vilnius;1429
Montenegro;Podgorica;Poland;Warsaw;1095
Montenegro;Podgorica;United States of America;Washington, D.C.;7649
Montenegro;Podgorica;New Zealand;Wellington;17978
Montenegro;Podgorica;Namibia;Windhoek;7227
Montenegro;Podgorica;Cote d'Ivoire;Yamoussoukro;4633
Montenegro;Podgorica;Cameroon;Yaounde;4354
Montenegro;Podgorica;Nauru;Yaren District;14339
Montenegro;Podgorica;Armenia;Yerevan;2114
Montenegro;Podgorica;Croatia;Zagreb;457
Mauritius;Port Louis;Papua New Guinea;Port Moresby;9602
Mauritius;Port Louis;Vanuatu;Port Vila;11365
Mauritius;Port Louis;Trinidad and Tobago;Port of Spain;13418
Mauritius;Port Louis;Haiti;Port-au-Prince;14759
Mauritius;Port Louis;Benin;Porto-Novo;6687
Mauritius;Port Louis;Czechia;Prague;8877
Mauritius;Port Louis;Cabo Verde;Praia;9663
Mauritius;Port Louis;South Africa;Pretoria;3056
Mauritius;Port Louis;Kosovo;Pristina;7910
Mauritius;Port Louis;North Korea;Pyongyang;9660
Mauritius;Port Louis;Ecuador;Quito;14710
Mauritius;Port Louis;Morocco;Rabat;9080
Mauritius;Port Louis;Iceland;Reykjavik;11511
Mauritius;Port Louis;Latvia;Riga;9116
Mauritius;Port Louis;Saudi Arabia;Riyadh;5112
Mauritius;Port Louis;Italy;Rome;8299
Mauritius;Port Louis;Dominica;Roseau;13545
Mauritius;Port Louis;San Marino;San Marino;8468
Mauritius;Port Louis;El Salvador;San Salvador;16395
Mauritius;Port Louis;Yemen;Sana'a;4204
Mauritius;Port Louis;Chile;Santiago;11900
Mauritius;Port Louis;Bosnia and Herzegovina;Sarajevo;8151
Mauritius;Port Louis;South Korea;Seoul;9676
Mauritius;Port Louis;Singapore;Singapore;5576
Mauritius;Port Louis;North Macedonia;Skopje;7838
Mauritius;Port Louis;Bulgaria;Sofia;7812
Mauritius;Port Louis;Sri Lanka;Sri Jayawardenepura Kotte;3877
Mauritius;Port Louis;Sweden;Stockholm;9533
Mauritius;Port Louis;Fiji;Suva;12286
Mauritius;Port Louis;Sao Tome and Principe;São Tomé;5970
Mauritius;Port Louis;Taiwan;Taipei;8545
Mauritius;Port Louis;Estonia;Tallinn;9333
Mauritius;Port Louis;Kiribati;Tarawa;12704
Mauritius;Port Louis;Uzbekistan;Tashkent;6936
Mauritius;Port Louis;Georgia;Tbilisi;6999
Mauritius;Port Louis;Honduras;Tegucigalpa;16202
Mauritius;Port Louis;Bhutan;Thimphu;6321
Mauritius;Port Louis;Japan;Tokyo;10622
Mauritius;Port Louis;Libya;Tripoli;7540
Mauritius;Port Louis;Tunisia;Tunis;8041
Mauritius;Port Louis;Mongolia;Ulaanbaatar;9020
Mauritius;Port Louis;Liechtenstein;Vaduz;8882
Mauritius;Port Louis;Malta;Valletta;7695
Mauritius;Port Louis;Vatican City (Holy See);Vatican City;8304
Mauritius;Port Louis;Austria;Vienna;8626
Mauritius;Port Louis;Laos;Vientiane;6489
Mauritius;Port Louis;Lithuania;Vilnius;8862
Mauritius;Port Louis;Poland;Warsaw;8785
Mauritius;Port Louis;United States of America;Washington, D.C.;15198
Mauritius;Port Louis;New Zealand;Wellington;10611
Mauritius;Port Louis;Namibia;Windhoek;4178
Mauritius;Port Louis;Cote d'Ivoire;Yamoussoukro;7482
Mauritius;Port Louis;Cameroon;Yaounde;5682
Mauritius;Port Louis;Nauru;Yaren District;11999
Mauritius;Port Louis;Armenia;Yerevan;6839
Mauritius;Port Louis;Croatia;Zagreb;8440
Papua New Guinea;Port Moresby;Vanuatu;Port Vila;2460
Papua New Guinea;Port Moresby;Trinidad and Tobago;Port of Spain;16863
Papua New Guinea;Port Moresby;Haiti;Port-au-Prince;15637
Papua New Guinea;Port Moresby;Benin;Porto-Novo;16087
Papua New Guinea;Port Moresby;Czechia;Prague;13752
Papua New Guinea;Port Moresby;Cabo Verde;Praia;18821
Papua New Guinea;Port Moresby;South Africa;Pretoria;12336
Papua New Guinea;Port Moresby;Kosovo;Pristina;13615
Papua New Guinea;Port Moresby;North Korea;Pyongyang;5825
Papua New Guinea;Port Moresby;Ecuador;Quito;14836
Papua New Guinea;Port Moresby;Morocco;Rabat;16198
Papua New Guinea;Port Moresby;Iceland;Reykjavik;13867
Papua New Guinea;Port Moresby;Latvia;Riga;12840
Papua New Guinea;Port Moresby;Saudi Arabia;Riyadh;11484
Papua New Guinea;Port Moresby;Italy;Rome;14307
Papua New Guinea;Port Moresby;Dominica;Roseau;16840
Papua New Guinea;Port Moresby;San Marino;San Marino;14208
Papua New Guinea;Port Moresby;El Salvador;San Salvador;13863
Papua New Guinea;Port Moresby;Yemen;Sana'a;11653
Papua New Guinea;Port Moresby;Chile;Santiago;13780
Papua New Guinea;Port Moresby;Bosnia and Herzegovina;Sarajevo;13777
Papua New Guinea;Port Moresby;South Korea;Seoul;5633
Papua New Guinea;Port Moresby;Singapore;Singapore;4940
Papua New Guinea;Port Moresby;North Macedonia;Skopje;13618
Papua New Guinea;Port Moresby;Bulgaria;Sofia;13446
Papua New Guinea;Port Moresby;Sri Lanka;Sri Jayawardenepura Kotte;7665
Papua New Guinea;Port Moresby;Sweden;Stockholm;13035
Papua New Guinea;Port Moresby;Fiji;Suva;3505
Papua New Guinea;Port Moresby;Sao Tome and Principe;São Tomé;15508
Papua New Guinea;Port Moresby;Taiwan;Taipei;4737
Papua New Guinea;Port Moresby;Estonia;Tallinn;12694
Papua New Guinea;Port Moresby;Kiribati;Tarawa;3102
Papua New Guinea;Port Moresby;Uzbekistan;Tashkent;9702
Papua New Guinea;Port Moresby;Georgia;Tbilisi;11723
Papua New Guinea;Port Moresby;Honduras;Tegucigalpa;14077
Papua New Guinea;Port Moresby;Bhutan;Thimphu;7422
Papua New Guinea;Port Moresby;Japan;Tokyo;5079
Papua New Guinea;Port Moresby;Libya;Tripoli;14627
Papua New Guinea;Port Moresby;Tunisia;Tunis;14726
Papua New Guinea;Port Moresby;Mongolia;Ulaanbaatar;7502
Papua New Guinea;Port Moresby;Liechtenstein;Vaduz;14229
Papua New Guinea;Port Moresby;Malta;Valletta;14404
Papua New Guinea;Port Moresby;Vatican City (Holy See);Vatican City;14309
Papua New Guinea;Port Moresby;Austria;Vienna;13725
Papua New Guinea;Port Moresby;Laos;Vientiane;5760
Papua New Guinea;Port Moresby;Lithuania;Vilnius;12868
Papua New Guinea;Port Moresby;Poland;Warsaw;13234
Papua New Guinea;Port Moresby;United States of America;Washington, D.C.;14539
Papua New Guinea;Port Moresby;New Zealand;Wellington;4452
Papua New Guinea;Port Moresby;Namibia;Windhoek;13505
Papua New Guinea;Port Moresby;Cote d'Ivoire;Yamoussoukro;16955
Papua New Guinea;Port Moresby;Cameroon;Yaounde;15069
Papua New Guinea;Port Moresby;Nauru;Yaren District;2400
Papua New Guinea;Port Moresby;Armenia;Yerevan;11748
Papua New Guinea;Port Moresby;Croatia;Zagreb;13866
Vanuatu;Port Vila;Trinidad and Tobago;Port of Spain;14591
Vanuatu;Port Vila;Haiti;Port-au-Prince;13628
Vanuatu;Port Vila;Benin;Porto-Novo;18011
Vanuatu;Port Vila;Czechia;Prague;15722
Vanuatu;Port Vila;Cabo Verde;Praia;18702
Vanuatu;Port Vila;South Africa;Pretoria;13528
Vanuatu;Port Vila;Kosovo;Pristina;15849
Vanuatu;Port Vila;North Korea;Pyongyang;7702
Vanuatu;Port Vila;Ecuador;Quito;12437
Vanuatu;Port Vila;Morocco;Rabat;18128
Vanuatu;Port Vila;Iceland;Reykjavik;14787
Vanuatu;Port Vila;Latvia;Riga;14732
Vanuatu;Port Vila;Saudi Arabia;Riyadh;13944
Vanuatu;Port Vila;Italy;Rome;16472
Vanuatu;Port Vila;Dominica;Roseau;14714
Vanuatu;Port Vila;San Marino;San Marino;16317
Vanuatu;Port Vila;El Salvador;San Salvador;11756
Vanuatu;Port Vila;Yemen;Sana'a;14063
Vanuatu;Port Vila;Chile;Santiago;11554
Vanuatu;Port Vila;Bosnia and Herzegovina;Sarajevo;15959
Vanuatu;Port Vila;South Korea;Seoul;7511
Vanuatu;Port Vila;Singapore;Singapore;7357
Vanuatu;Port Vila;North Macedonia;Skopje;15869
Vanuatu;Port Vila;Bulgaria;Sofia;15695
Vanuatu;Port Vila;Sri Lanka;Sri Jayawardenepura Kotte;10069
Vanuatu;Port Vila;Sweden;Stockholm;14794
Vanuatu;Port Vila;Fiji;Suva;1071
Vanuatu;Port Vila;Sao Tome and Principe;São Tomé;17211
Vanuatu;Port Vila;Taiwan;Taipei;6946
Vanuatu;Port Vila;Estonia;Tallinn;14522
Vanuatu;Port Vila;Kiribati;Tarawa;2179
Vanuatu;Port Vila;Uzbekistan;Tashkent;12031
Vanuatu;Port Vila;Georgia;Tbilisi;14061
Vanuatu;Port Vila;Honduras;Tegucigalpa;11973
Vanuatu;Port Vila;Bhutan;Thimphu;9839
Vanuatu;Port Vila;Japan;Tokyo;6657
Vanuatu;Port Vila;Libya;Tripoli;17001
Vanuatu;Port Vila;Tunisia;Tunis;16990
Vanuatu;Port Vila;Mongolia;Ulaanbaatar;9494
Vanuatu;Port Vila;Liechtenstein;Vaduz;16203
Vanuatu;Port Vila;Malta;Valletta;16732
Vanuatu;Port Vila;Vatican City (Holy See);Vatican City;16473
Vanuatu;Port Vila;Austria;Vienna;15772
Vanuatu;Port Vila;Laos;Vientiane;8202
Vanuatu;Port Vila;Lithuania;Vilnius;14835
Vanuatu;Port Vila;Poland;Warsaw;15226
Vanuatu;Port Vila;United States of America;Washington, D.C.;13339
Vanuatu;Port Vila;New Zealand;Wellington;2688
Vanuatu;Port Vila;Namibia;Windhoek;14540
Vanuatu;Port Vila;Cote d'Ivoire;Yamoussoukro;18604
Vanuatu;Port Vila;Cameroon;Yaounde;17043
Vanuatu;Port Vila;Nauru;Yaren District;1915
Vanuatu;Port Vila;Armenia;Yerevan;14108
Vanuatu;Port Vila;Croatia;Zagreb;15972
Trinidad and Tobago;Port of Spain;Haiti;Port-au-Prince;1454
Trinidad and Tobago;Port of Spain;Benin;Porto-Novo;7049
Trinidad and Tobago;Port of Spain;Czechia;Prague;8092
Trinidad and Tobago;Port of Spain;Cabo Verde;Praia;4140
Trinidad and Tobago;Port of Spain;South Africa;Pretoria;10484
Trinidad and Tobago;Port of Spain;Kosovo;Pristina;8605
Trinidad and Tobago;Port of Spain;North Korea;Pyongyang;14429
Trinidad and Tobago;Port of Spain;Ecuador;Quito;2234
Trinidad and Tobago;Port of Spain;Morocco;Rabat;6104
Trinidad and Tobago;Port of Spain;Iceland;Reykjavik;6689
Trinidad and Tobago;Port of Spain;Latvia;Riga;8744
Trinidad and Tobago;Port of Spain;Saudi Arabia;Riyadh;11298
Trinidad and Tobago;Port of Spain;Italy;Rome;7893
Trinidad and Tobago;Port of Spain;Dominica;Roseau;515
Trinidad and Tobago;Port of Spain;San Marino;San Marino;7901
Trinidad and Tobago;Port of Spain;El Salvador;San Salvador;3023
Trinidad and Tobago;Port of Spain;Yemen;Sana'a;11333
Trinidad and Tobago;Port of Spain;Chile;Santiago;4996
Trinidad and Tobago;Port of Spain;Bosnia and Herzegovina;Sarajevo;8378
Trinidad and Tobago;Port of Spain;South Korea;Seoul;14569
Trinidad and Tobago;Port of Spain;Singapore;Singapore;17907
Trinidad and Tobago;Port of Spain;North Macedonia;Skopje;8631
Trinidad and Tobago;Port of Spain;Bulgaria;Sofia;8781
Trinidad and Tobago;Port of Spain;Sri Lanka;Sri Jayawardenepura Kotte;15306
Trinidad and Tobago;Port of Spain;Sweden;Stockholm;8393
Trinidad and Tobago;Port of Spain;Fiji;Suva;13520
Trinidad and Tobago;Port of Spain;Sao Tome and Principe;São Tomé;7620
Trinidad and Tobago;Port of Spain;Taiwan;Taipei;16017
Trinidad and Tobago;Port of Spain;Estonia;Tallinn;8771
Trinidad and Tobago;Port of Spain;Kiribati;Tarawa;13831
Trinidad and Tobago;Port of Spain;Uzbekistan;Tashkent;12346
Trinidad and Tobago;Port of Spain;Georgia;Tbilisi;10527
Trinidad and Tobago;Port of Spain;Honduras;Tegucigalpa;2813
Trinidad and Tobago;Port of Spain;Bhutan;Thimphu;14747
Trinidad and Tobago;Port of Spain;Japan;Tokyo;14390
Trinidad and Tobago;Port of Spain;Libya;Tripoli;7939
Trinidad and Tobago;Port of Spain;Tunisia;Tunis;7669
Trinidad and Tobago;Port of Spain;Mongolia;Ulaanbaatar;13392
Trinidad and Tobago;Port of Spain;Liechtenstein;Vaduz;7704
Trinidad and Tobago;Port of Spain;Malta;Valletta;8055
Trinidad and Tobago;Port of Spain;Vatican City (Holy See);Vatican City;7889
Trinidad and Tobago;Port of Spain;Austria;Vienna;8223
Trinidad and Tobago;Port of Spain;Laos;Vientiane;16373
Trinidad and Tobago;Port of Spain;Lithuania;Vilnius;8830
Trinidad and Tobago;Port of Spain;Poland;Warsaw;8558
Trinidad and Tobago;Port of Spain;United States of America;Washington, D.C.;3493
Trinidad and Tobago;Port of Spain;New Zealand;Wellington;13571
Trinidad and Tobago;Port of Spain;Namibia;Windhoek;9309
Trinidad and Tobago;Port of Spain;Cote d'Ivoire;Yamoussoukro;6183
Trinidad and Tobago;Port of Spain;Cameroon;Yaounde;8070
Trinidad and Tobago;Port of Spain;Nauru;Yaren District;14536
Trinidad and Tobago;Port of Spain;Armenia;Yerevan;10561
Trinidad and Tobago;Port of Spain;Croatia;Zagreb;8187
Haiti;Port-au-Prince;Benin;Porto-Novo;8188
Haiti;Port-au-Prince;Czechia;Prague;8205
Haiti;Port-au-Prince;Cabo Verde;Praia;5196
Haiti;Port-au-Prince;South Africa;Pretoria;11900
Haiti;Port-au-Prince;Kosovo;Pristina;8894
Haiti;Port-au-Prince;North Korea;Pyongyang;13335
Haiti;Port-au-Prince;Ecuador;Quito;2191
Haiti;Port-au-Prince;Morocco;Rabat;6639
Haiti;Port-au-Prince;Iceland;Reykjavik;6295
Haiti;Port-au-Prince;Latvia;Riga;8664
Haiti;Port-au-Prince;Saudi Arabia;Riyadh;11847
Haiti;Port-au-Prince;Italy;Rome;8221
Haiti;Port-au-Prince;Dominica;Roseau;1217
Haiti;Port-au-Prince;San Marino;San Marino;8177
Haiti;Port-au-Prince;El Salvador;San Salvador;1876
Haiti;Port-au-Prince;Yemen;Sana'a;12104
Haiti;Port-au-Prince;Chile;Santiago;5779
Haiti;Port-au-Prince;Bosnia and Herzegovina;Sarajevo;8645
Haiti;Port-au-Prince;South Korea;Seoul;13449
Haiti;Port-au-Prince;Singapore;Singapore;17760
Haiti;Port-au-Prince;North Macedonia;Skopje;8936
Haiti;Port-au-Prince;Bulgaria;Sofia;9062
Haiti;Port-au-Prince;Sri Lanka;Sri Jayawardenepura Kotte;15846
Haiti;Port-au-Prince;Sweden;Stockholm;8260
Haiti;Port-au-Prince;Fiji;Suva;12590
Haiti;Port-au-Prince;Sao Tome and Principe;São Tomé;8837
Haiti;Port-au-Prince;Taiwan;Taipei;14930
Haiti;Port-au-Prince;Estonia;Tallinn;8625
Haiti;Port-au-Prince;Kiribati;Tarawa;12539
Haiti;Port-au-Prince;Uzbekistan;Tashkent;12266
Haiti;Port-au-Prince;Georgia;Tbilisi;10709
Haiti;Port-au-Prince;Honduras;Tegucigalpa;1661
Haiti;Port-au-Prince;Bhutan;Thimphu;14533
Haiti;Port-au-Prince;Japan;Tokyo;13097
Haiti;Port-au-Prince;Libya;Tripoli;8492
Haiti;Port-au-Prince;Tunisia;Tunis;8132
Haiti;Port-au-Prince;Mongolia;Ulaanbaatar;12616
Haiti;Port-au-Prince;Liechtenstein;Vaduz;7897
Haiti;Port-au-Prince;Malta;Valletta;8532
Haiti;Port-au-Prince;Vatican City (Holy See);Vatican City;8217
Haiti;Port-au-Prince;Austria;Vienna;8383
Haiti;Port-au-Prince;Laos;Vientiane;15908
Haiti;Port-au-Prince;Lithuania;Vilnius;8805
Haiti;Port-au-Prince;Poland;Warsaw;8605
Haiti;Port-au-Prince;United States of America;Washington, D.C.;2308
Haiti;Port-au-Prince;New Zealand;Wellington;13238
Haiti;Port-au-Prince;Namibia;Windhoek;10722
Haiti;Port-au-Prince;Cote d'Ivoire;Yamoussoukro;7347
Haiti;Port-au-Prince;Cameroon;Yaounde;9217
Haiti;Port-au-Prince;Nauru;Yaren District;13244
Haiti;Port-au-Prince;Armenia;Yerevan;10779
Haiti;Port-au-Prince;Croatia;Zagreb;8409
Benin;Porto-Novo;Czechia;Prague;4966
Benin;Porto-Novo;Cabo Verde;Praia;2997
Benin;Porto-Novo;South Africa;Pretoria;4523
Benin;Porto-Novo;Kosovo;Pristina;4412
Benin;Porto-Novo;North Korea;Pyongyang;12282
Benin;Porto-Novo;Ecuador;Quito;9023
Benin;Porto-Novo;Morocco;Rabat;3208
Benin;Porto-Novo;Iceland;Reykjavik;6695
Benin;Porto-Novo;Latvia;Riga;5911
Benin;Porto-Novo;Saudi Arabia;Riyadh;5103
Benin;Porto-Novo;Italy;Rome;4051
Benin;Porto-Novo;Dominica;Roseau;7028
Benin;Porto-Novo;San Marino;San Marino;4270
Benin;Porto-Novo;El Salvador;San Salvador;10022
Benin;Porto-Novo;Yemen;Sana'a;4635
Benin;Porto-Novo;Chile;Santiago;8872
Benin;Porto-Novo;Bosnia and Herzegovina;Sarajevo;4429
Benin;Porto-Novo;South Korea;Seoul;12451
Benin;Porto-Novo;Singapore;Singapore;11223
Benin;Porto-Novo;North Macedonia;Skopje;4359
Benin;Porto-Novo;Bulgaria;Sofia;4507
Benin;Porto-Novo;Sri Lanka;Sri Jayawardenepura Kotte;8518
Benin;Porto-Novo;Sweden;Stockholm;6016
Benin;Porto-Novo;Fiji;Suva;18631
Benin;Porto-Novo;Sao Tome and Principe;São Tomé;823
Benin;Porto-Novo;Taiwan;Taipei;12531
Benin;Porto-Novo;Estonia;Tallinn;6174
Benin;Porto-Novo;Kiribati;Tarawa;18626
Benin;Porto-Novo;Uzbekistan;Tashkent;7585
Benin;Porto-Novo;Georgia;Tbilisi;5703
Benin;Porto-Novo;Honduras;Tegucigalpa;9806
Benin;Porto-Novo;Bhutan;Thimphu;9376
Benin;Porto-Novo;Japan;Tokyo;13519
Benin;Porto-Novo;Libya;Tripoli;3129
Benin;Porto-Novo;Tunisia;Tunis;3454
Benin;Porto-Novo;Mongolia;Ulaanbaatar;10514
Benin;Porto-Novo;Liechtenstein;Vaduz;4564
Benin;Porto-Novo;Malta;Valletta;3483
Benin;Porto-Novo;Vatican City (Holy See);Vatican City;4052
Benin;Porto-Novo;Austria;Vienna;4813
Benin;Porto-Novo;Laos;Vientiane;10825
Benin;Porto-Novo;Lithuania;Vilnius;5724
Benin;Porto-Novo;Poland;Warsaw;5353
Benin;Porto-Novo;United States of America;Washington, D.C.;8651
Benin;Porto-Novo;New Zealand;Wellington;16058
Benin;Porto-Novo;Namibia;Windhoek;3593
Benin;Porto-Novo;Cote d'Ivoire;Yamoussoukro;871
Benin;Porto-Novo;Cameroon;Yaounde;1028
Benin;Porto-Novo;Nauru;Yaren District;18141
Benin;Porto-Novo;Armenia;Yerevan;5596
Benin;Porto-Novo;Croatia;Zagreb;4554
Czechia;Prague;Cabo Verde;Praia;5182
Czechia;Prague;South Africa;Pretoria;8535
Czechia;Prague;Kosovo;Pristina;972
Czechia;Prague;North Korea;Pyongyang;8050
Czechia;Prague;Ecuador;Quito;10229
Czechia;Prague;Morocco;Rabat;2485
Czechia;Prague;Iceland;Reykjavik;2634
Czechia;Prague;Latvia;Riga;994
Czechia;Prague;Saudi Arabia;Riyadh;3960
Czechia;Prague;Italy;Rome;923
Czechia;Prague;Dominica;Roseau;7695
Czechia;Prague;San Marino;San Marino;698
Czechia;Prague;El Salvador;San Salvador;9778
Czechia;Prague;Yemen;Sana'a;4696
Czechia;Prague;Chile;Santiago;12461
Czechia;Prague;Bosnia and Herzegovina;Sarajevo;754
Czechia;Prague;South Korea;Seoul;8243
Czechia;Prague;Singapore;Singapore;9849
Czechia;Prague;North Macedonia;Skopje;1047
Czechia;Prague;Bulgaria;Sofia;1066
Czechia;Prague;Sri Lanka;Sri Jayawardenepura Kotte;7678
Czechia;Prague;Sweden;Stockholm;1053
Czechia;Prague;Fiji;Suva;16178
Czechia;Prague;Sao Tome and Principe;São Tomé;5575
Czechia;Prague;Taiwan;Taipei;9016
Czechia;Prague;Estonia;Tallinn;1229
Czechia;Prague;Kiribati;Tarawa;13935
Czechia;Prague;Uzbekistan;Tashkent;4266
Czechia;Prague;Georgia;Tbilisi;2504
Czechia;Prague;Honduras;Tegucigalpa;9609
Czechia;Prague;Bhutan;Thimphu;6674
Czechia;Prague;Japan;Tokyo;9064
